id,fecha,bloque,nombre,categoria,petroleo_mmb,gas_mmmpc
4059,2019-01-01,A-0196,A-0196-3M - Campo Lum,3P,96.0519,19.759698
4060,2019-01-01,A-0197,A-0197-M - Campo Luna-Palapa,3P,1.509259,3.728489
4061,2019-01-01,A-0198,A-0198-2M - Campo Macuile,3P,0.023353,0.13409
4062,2019-01-01,A-0201,A-0201-4M - Campo Madrefil,3P,41.746806,44.744783
4063,2019-01-01,A-0203,A-0203-4M - Campo Maloob,3P,1284.579117,458.685998
4064,2019-01-01,A-0205,A-0205-4M - Campo Manik,3P,9.44308,4.708619
4065,2019-01-01,A-0206,A-0206-2M - Campo Marsopa,3P,10.150056,2.593403
4066,2019-01-01,A-0208,A-0208-3M - Campo Mata Pionche,3P,0.809413,3.38361
4067,2019-01-01,A-0210,A-0210-4M - Campo May,3P,19.451208,58.732278
4068,2019-01-01,A-0211,A-0211-3M - Campo Mecayucan,3P,0.947952,4.085329
4069,2019-01-01,A-0215,A-0215-2M - Campo Mesa Cerrada,3P,0.717888,0.478294
4070,2019-01-01,A-0216,A-0216-3M - Campo Miahuapan,3P,18.221669,28.9679
4071,2019-01-01,A-0217,A-0217-3M - Campo Miquetla,3P,122.171689,253.543242
4072,2019-01-01,A-0218,A-0218-2M - Campo Miralejos,3P,0.170732,0.794367
4073,2019-01-01,A-0219,A-0219-2M - Campo Mision,3P,0.672093,2.585475
4074,2019-01-01,A-0223,A-0223-3M - Campo Mojarrenas,3P,5.115518,30.378763
4075,2019-01-01,A-0225,A-0225-3M - Campo Monterrey,3P,1.172111,6.21243
4076,2019-01-01,A-0227,A-0227-3M - Campo Moralillo,3P,1.099093,0.796829
4077,2019-01-01,A-0228,A-0228-3M - Campo Mozutla,3P,0.712941,2.028972
4078,2019-01-01,A-0229,A-0229-2M - Campo Muro,3P,0.557549,0.313049
4079,2019-01-01,A-0230,A-0230-2M - Campo Muspac,3P,2.196851,7.555581
4080,2019-01-01,A-0232,A-0232-M - Campo Narvaez,3P,1.904554,10.072815
4081,2019-01-01,A-0234,A-0234-2M - Campo Nejo,3P,44.233916,249.522142
4082,2019-01-01,A-0235,AE-0235-3M - Campo Nelash,3P,6.522442,11.269086
4083,2019-01-01,A-0236,A-0236-4M - Campo Nispero,3P,3.596611,4.096184
4084,2019-01-01,A-0237,A-0237-3M - Campo Nohoch,3P,9.213754,3.496888
4085,2019-01-01,A-0239,A-0239-2M - Campo Nuevo Progreso,3P,0.267213,0.306453
4086,2019-01-01,A-0240,A-0240-2M - Campo Oasis,3P,0.715159,3.54254
4087,2019-01-01,A-0241,A-0241-2M - Campo Obertura,3P,0.072763,0.378435
4088,2019-01-01,A-0242,A-0242-3M - Campo Och,3P,36.836141,53.289547
4089,2019-01-01,A-0243,A-0243-2M - Campo Ocotepec,3P,0.948904,0.410763
4090,2019-01-01,A-0245,A-0245-4M - Campo Onel,3P,156.562738,233.067768
4091,2019-01-01,A-0247,A-0247-2M - Campo Orozco,3P,0.0574,0.344409
4092,2019-01-01,A-0249,A-0249-3M - Campo Oxiacaque,3P,12.274657,25.680879
4093,2019-01-01,A-0250,A-0250-3M - Campo Pache,3P,4.77956,6.331277
4094,2019-01-01,A-0252,A-0252-2M - Campo Palangre,3P,2.225579,3.772297
4095,2019-01-01,A-0254,A-0254-3M - Campo Palmito,3P,9.490928,59.501032
4096,2019-01-01,A-0255,A-0255-2M - Campo Palo Blanco,3P,148.193392,269.162896
4097,2019-01-01,A-0259,A-0259-M - Campo Pandura,3P,4.59681,23.931621
4098,2019-01-01,A-0261,A-0261-2M - Campo Papan,3P,2.018278,10.83668
4099,2019-01-01,A-0262,A-0262-2M - Campo Papantla,3P,0.525162,0.372206
4100,2019-01-01,A-0263,A-0263-4M - Campo Paredon,3P,32.428747,56.290924
4101,2019-01-01,A-0264,A-0264-4M - Campo Pareto,3P,13.396929,24.868099
4102,2019-01-01,A-0265,A-0265-3M - Campo Pascualito,3P,0.253967,1.269759
4103,2019-01-01,A-0269,A-0269-3M - Campo Perdiz,3P,4.091297,4.401061
4104,2019-01-01,A-0270,A-0270-2M - Campo Pesero,3P,0.103668,0.488669
4105,2019-01-01,A-0275,A-0275-3M - Campo Platanal,3P,7.967474,12.960605
4106,2019-01-01,A-0278,A-0278-3M - Campo Pol,3P,1.70294,1.76834
4107,2019-01-01,A-0280,A-0280-5M - Campo Poza Rica,3P,383.220196,489.047436
4108,2019-01-01,A-0282,A-0282-3M - Campo Puerto Ceiba,3P,35.715852,21.153723
4109,2019-01-01,A-0284,A-0284-4M - Campo Rabasa,3P,27.900678,37.016569
4110,2019-01-01,A-0285,A-0285-3M - Campo Rabel,3P,0.299995,1.560253
4111,2019-01-01,A-0286,A-0286-3M - Campo Rancho Nuevo,3P,6.055865,2.933261
4112,2019-01-01,A-0287,A-0287-2M - Campo Rasha,3P,0.529491,2.770399
4113,2019-01-01,A-0288,A-0288-2M - Campo Reynosa,3P,0.275275,1.873003
4114,2019-01-01,A-0290,A-0290-2M - Campo Rincon Pacheco,3P,0.118756,0.813863
4115,2019-01-01,A-0291,A-0291-2M - Campo Rio Nuevo,3P,0.641896,1.053405
4116,2019-01-01,A-0292,A-0292-3M - Campo Rodador,3P,13.703064,14.655995
4117,2019-01-01,A-0296,A-0296-3M - Campo Samaria,3P,119.603119,51.50889
4118,2019-01-01,A-0298,A-0298-3M - Campo San Diego Chiconcillo,3P,1.029917,0.726551
4119,2019-01-01,A-0299,A-0299-3M - Campo San Pablo,3P,0.163406,1.087045
4120,2019-01-01,A-0300,A-0300-2M - Campo San Ramon,3P,10.594276,9.028502
4121,2019-01-01,A-0301,A-0301-3M - Campo Santa Agueda,3P,4.227511,6.536263
4122,2019-01-01,A-0302,A-0302-3M - Campo Santa Anita,3P,1.484441,9.565254
4123,2019-01-01,A-0303,A-0303-3M - Campo Santa Rosalia,3P,7.061174,44.137733
4124,2019-01-01,A-0305,A-0305-3M - Campo Sen,3P,18.894313,36.49723
4125,2019-01-01,A-0306,A-0306-2M - Campo Shishito,3P,2.330268,1.422569
4126,2019-01-01,A-0308,A-0308-4M - Campo Sihil,3P,85.27176,39.979032
4127,2019-01-01,A-0309,A-0309-3M - Campo Sinan,3P,53.591186,73.053166
4128,2019-01-01,A-0310,A-0310-3M - Campo Sini,3P,17.301776,29.296867
4129,2019-01-01,A-0311,A-0311-2M - Campo Sitio,3P,25.064684,27.804932
4130,2019-01-01,A-0312,A-0312-3M - Campo Sitio Grande,3P,0.588009,1.442413
4131,2019-01-01,A-0313,A-0313-2M - Campo Soledad,3P,25.356659,41.514462
4132,2019-01-01,A-0315,A-0315-2M - Campo Solis Tierra Amarilla,3P,0.693457,0.392178
4133,2019-01-01,A-0316,A-0316-3M - Campo Sultan,3P,1.065311,7.421829
4134,2019-01-01,A-0317,A-0317-3M - Campo Sunuapa,3P,17.132504,49.145737
4135,2019-01-01,A-0319,A-0319-3M - Campo Sur Chinampa Norte de Amatlan,3P,5.145734,2.515122
4136,2019-01-01,A-0320,A-0320-3M - Campo Sur de Amatlan,3P,0.308012,0.154675
4137,2019-01-01,A-0322,A-0322-3M - Campo Takin,3P,15.183163,2.002338
4138,2019-01-01,A-0323,A-0323-3M - Campo Tamaulipas Constituciones,3P,109.313164,90.068087
4139,2019-01-01,A-0324,A-0324-3M - Campo Taratunich,3P,16.682807,21.014709
4140,2019-01-01,A-0327,A-0327-2M - Campo Tekel,3P,259.588064,29.087208
4141,2019-01-01,A-0329,A-0329-4M - Campo Teotleco,3P,94.196407,266.826018
4142,2019-01-01,A-0330,A-0330-3M - Campo Tepetate Norte Chinampa,3P,3.539262,1.765289
4143,2019-01-01,A-0331,A-0331-2M - Campo Tepetitan,3P,0.658481,3.594675
4144,2019-01-01,A-0332,A-0332-5M - Campo Terra,3P,25.178492,52.687492
4145,2019-01-01,A-0335,A-0335-3M - Campo Tigrillo,3P,0.704149,4.035774
4146,2019-01-01,A-0338,A-0338-5M - Campo Tintal,3P,15.845873,3.049361
4147,2019-01-01,A-0339,AE-0339-3M - Campo Tiumut,3P,5.28653,10.939162
4148,2019-01-01,A-0340,A-0340-3M - Campo Tizon,3P,36.610478,91.033579
4149,2019-01-01,A-0342,A-0342-4M - Campo Tokal,3P,8.786474,6.365833
4150,2019-01-01,A-0345,A-0345-3M - Campo Topo,3P,3.347632,20.693021
4151,2019-01-01,A-0346,A-0346-3M - Campo Torrecillas,3P,3.954791,20.795482
4152,2019-01-01,A-0347,A-0347-3M - Campo Toteco Cerro Azul,3P,5.142462,3.399878
4153,2019-01-01,A-0349,A-0349-2M - Campo Tres Hermanos,3P,6.507124,32.117068
4154,2019-01-01,A-0352,A-0352-4M - Campo Tsimin,3P,35.118102,121.158281
4155,2019-01-01,A-0354,A-0354-3M - Campo Tumut,3P,21.8136,19.517727
4156,2019-01-01,A-0356,A-0356-3M - Campo Tupilco,3P,22.136204,14.498478
4157,2019-01-01,A-0358,A-0358-3M - Campo Uech,3P,6.078187,10.197868
4158,2019-01-01,A-0359,A-0359-M - Campo Usumacinta,3P,1.186257,6.459737
4159,2019-01-01,A-0361,A-0361-2M - Campo Utsil,3P,225.283132,22.427056
4160,2019-01-01,A-0365,A-0365-3M - Campo Velero,3P,7.980207,54.493363
4161,2019-01-01,A-0366,A-0366-3M - Campo Viboritas,3P,1.930957,13.372309
4162,2019-01-01,A-0367,A-0367-2M - Campo Vistoso,3P,0.724982,5.055666
4163,2019-01-01,A-0369,A-0369-4M - Campo Xanab,3P,73.505802,43.681225
4164,2019-01-01,A-0370,A-0370-2M - Campo Xocotla,3P,0.033587,0.007377
4165,2019-01-01,A-0371,A-0371-4M - Campo Xux,3P,146.960918,342.46413
4166,2019-01-01,A-0372,A-0372-3M - Campo Yagual,3P,4.582953,6.04621
4167,2019-01-01,A-0373,A-0373-4M - Campo Yaxche,3P,132.280034,52.495702
4168,2019-01-01,A-0374,A-0374-3M - Campo Yum,3P,0.124526,0.19806
4169,2019-01-01,A-0375,A-0375-4M - Campo Zaap,3P,581.680393,335.02166
4170,2019-01-01,A-0376,A-0376-2M - Campo Zacamixtle,3P,0.618699,0.240069
4171,2019-01-01,A-0381,AE-0381-6M - Pitepec,3P,349.849432,366.627071
4172,2019-01-01,A-0382,AE-0382-6M - Amatitlan,3P,312.080822,538.163504
4173,2019-01-01,A-0383,A-0383-2M - Cuervito,3P,55.915099,291.627454
4174,2019-01-01,A-0384,A-0384-2M - Carrizo,3P,52.929558,9.299591
4175,2019-01-01,A-0385,AE-0385-6M - Soledad,3P,191.66804,326.731402
4176,2019-01-01,A-0386,AE-0386-6M - Miahuapan,3P,150.987019,213.465588
4177,2019-01-01,A-0387,AE-0387-6M - Humapa,3P,204.089427,369.469872
4178,2019-01-01,A-0389,AE-0389-2M - Altamira,3P,13.722442,1.383234
4179,2019-01-01,A-0390,AE-0390-2M - Arenque,3P,62.068417,150.245399
4180,2019-01-01,A-0392,AE-0392-2M - Panuco,3P,35.934647,6.254619
4181,2019-01-01,A-0393,A-0393-2M - San Andres,3P,303.073711,540.092641
4182,2019-01-01,A-0394,AE-0394-3M - Tierra Blanca,3P,45.249183,70.016925
4183,2019-01-01,A-0395,AE-0395-3M - Magallanes-Tucan-Pajonal,3P,35.726955,45.699406
4184,2019-01-01,A-0399,A-0399-2M - Monclova,3P,1.252064,7.939196
4185,2019-01-01,A-0400,A-0400-M - Olmos,3P,2.987961,15.441635
4186,2019-01-01,A-0401,A-0401-2M - Pirineo,3P,3.828039,25.947858
4187,2019-01-01,AE-0004,AE-0004-6M - Amoca-Yaxche - 02,3P,31.025428,21.49787
4188,2019-01-01,AE-0006,AE-0006-11M - Amoca-Yaxche - 04,3P,685.348418,650.559143
4189,2019-01-01,AE-0008,AE-0008-6M - Amoca-Yaxche - 06,3P,60.297102,37.676942
4190,2019-01-01,AE-0009,AE-0009-6M - Tucoo-Xaxamani - 01,3P,243.501415,579.372549
4191,2019-01-01,AE-0019,AE-0019-5M - Okom - 02,3P,31.846273,28.837262
4192,2019-01-01,AE-0020,AE-0020-4M - Okom - 03,3P,162.518049,80.019924
4193,2019-01-01,AE-0021,AE-0021-3M - Okom - 04,3P,32.217048,52.732899
4194,2019-01-01,AE-0024,AE-0024-4M - Okom - 07,3P,38.1396,25.728713
4195,2019-01-01,AE-0027,AE-0027-2M - Xulum-Ayin - 02,3P,79.981647,12.61841
4196,2019-01-01,AE-0028,AE-0028-2M - Cotaxtla - 01,3P,363.207294,1153.00145
4197,2019-01-01,AE-0032,AE-0032-6M - Joachin - 02,3P,950.734875,3017.374364
4198,2019-01-01,AE-0051,AE-0051-6M - Mezcalapa - 01,3P,131.524383,46.699331
4199,2019-01-01,AE-0055,AE-0055-7M - Mezcalapa - 05,3P,7.012964,4.827854
4200,2019-01-01,AE-0056,AE-0056-5M - Mezcalapa - 06,3P,9.098266,12.976615
4201,2019-01-01,AE-0060,AE-0060-6M - Mezcalapa - 10,3P,210.504083,643.540322
4202,2019-01-01,AE-0077,AE-0077-2M - Cinturon Plegado Perdido - 03,3P,172.300734,251.562504
4203,2019-01-01,AE-0080,AE-0080-3M - Cinturon Plegado Perdido - 06,3P,54.707652,115.805162
4204,2019-01-01,AE-0082,AE-0082-4M - Cinturon Plegado Perdido - 08,3P,137.840731,206.557474
4205,2019-01-01,AE-0094,AE-0094-4M - Cinturon Subsalino - 12,3P,180.932354,346.06402
4206,2019-01-01,AE-0110,AE-0110-4M - Cinturon Plegado Perdido - 09,3P,149.281141,200.439969
4207,2019-01-01,AR-0005,AR-0005-3M - Campo Agua Nacida,3P,77.370266,147.869414
4208,2019-01-01,AR-0014,AR-0014-M - Campo Amatitlan,3P,44.118723,87.859645
4209,2019-01-01,AR-0106,A-0106-3M - Campo Coyotes,3P,140.147187,230.340505
4210,2019-01-01,AR-0266,AR-0266-M - Campo Pastoria,3P,143.127658,225.951555
4211,2019-01-01,AR-0404,AR-0404-3M - Campo Ayapa,3P,0.394872,0.339662
4212,2019-01-01,AR-0411,AR-0411-2M - Campo Carmito,3P,0.631835,2.42973
4213,2019-01-01,AR-0415,AR-0415 - Campo Corindon,3P,8.110167,44.373274
4214,2019-01-01,AR-0416,AR-0416-2M - Campo Coyol,3P,202.698415,374.903572
4215,2019-01-01,AR-0420,AR-0420-3M - Campo Furbero,3P,127.479155,258.426065
4216,2019-01-01,AR-0426,AR-0426-3M - Campo Humapa,3P,162.452386,296.601806
4217,2019-01-01,AR-0428,AR-0428-2M - Campo Iris,3P,1.036123,3.131455
4218,2019-01-01,AR-0439,AR-0439-M - Campo Murex,3P,7.2888,38.117094
4219,2019-01-01,AR-0449,AR-0449-2M - Campo Presidente Aleman,3P,404.343577,704.016777
4220,2019-01-01,AR-0450,AR-0450-M - Campo Presidente Aleman PR,3P,0.407772,0.420661
4221,2019-01-01,AR-0451,AR-0451-2M - Campo Remolino,3P,190.533954,327.242317
4222,2019-01-01,AR-0470,AR-0470-2M - Campo Arroyo Zanapa,3P,0.411373,0.914153
4223,2019-01-01,AR-0471,AR-0471-2M - Campo La Central,3P,0.182714,0.328749
4224,2019-01-01,AR-0472,AR-0472-M - Campo Jaraguay,3P,0.347894,1.934226
4225,2019-01-01,AR-0473,AR-0473-M - Campo China,3P,0.154346,0.802741
4226,2019-01-01,AR-0476,AR-0476-M - Campo Atajo,3P,0.0,0.0
4227,2019-01-01,AR-0477,AR-0477-M - Campo Alondra,3P,1.041462,8.109116
4228,2019-01-01,AR-0479,AR-0479-M - Campo Calabaza,3P,2.867175,15.053788
4229,2019-01-01,AR-0502,AR-0502-M - Campo Pital y Mozutla,3P,0.088243,0.043047
4230,2019-01-01,AR-0504,AR-0504-M - Campo Bonanza,3P,0.249639,1.657263
4231,2019-01-01,AR-0505,AR-0505-M - Campo Caravana,3P,0.180465,0.938586
4232,2019-01-01,AR-0506,AR-0506-M - Campo Rosal,3P,0.274064,1.897133
4233,2019-01-01,AR-0507,AR-0507-2M - Campo Explorador,3P,0.141593,0.913478
4234,2019-01-01,AR-0508,AR-0508-M - Campo Azor,3P,1.280667,6.679334
4235,2019-01-01,AR-0509,AR-0509-M - Campo Oveja,3P,0.254369,1.40665
4236,2019-01-01,AR-0510,AR-0510-M - Campo Reno,3P,0.517366,2.818846
4237,2019-01-01,AR-0511,AR-0511-M - Campo Huatempo,3P,0.036477,0.24921
4238,2019-01-01,AR-0512,AR-0512-M - Campo Azucar,3P,0.55004,2.660299
4239,2019-01-01,AR-0513,AR-0513-2M - Campo Paleoarcos,3P,0.965676,7.417312
4240,2019-01-01,AR-0514,AR-0514-M - Campo Gigante,3P,0.005712,0.037806
4241,2019-01-01,AR-0515,AR-0515-M - Campo Valioso,3P,0.002621,0.019834
4242,2019-01-01,AR-0516,AR-0516-M - Campo Vigilante,3P,0.0,0.00132
4243,2019-01-01,AR-0517,AR-0517-M - Campo Antiguo,3P,0.248823,1.915504
4244,2019-01-01,AR-0518,AR-0518-M - Campo Grande,3P,0.439828,2.946163
4245,2019-01-01,AR-0519,AR-0519-M - Campo Filadelfia,3P,0.179505,1.328974
4246,2019-01-01,AR-0520,AR-0520-M - Campo Socavon,3P,0.011119,0.079743
4247,2019-01-01,AR-0521,AR-0521-M - Campo Axon,3P,0.153353,1.019998
4248,2019-01-01,AR-0522,AR-0522 - Campo Moloacan,3P,1.888091,1.218916
4249,2019-01-01,CNH-A3.CARDENAS-MORA/2018,CNH-A3.CARDENAS-MORA/2018,3P,54.255465,75.242175
4250,2019-01-01,CNH-A4.OGARRIO/2018,CNH-A4.OGARRIO/2018,3P,100.783994,208.886627
4251,2019-01-01,CNH-M1-EK-BALAM/2017,CNH-M1-EK-BALAM/2017,3P,496.892597,116.815203
4252,2019-01-01,CNH-M2-SANTUARIO-EL GOLPE/2017,CNH-M2-SANTUARIO-EL GOLPE/2017,3P,127.601477,63.42232
4253,2019-01-01,CNH-M3-MISION/2018,CNH-M3-MISION/2018,3P,69.773793,341.591093
4254,2019-01-01,CNH-M4-EBANO/2018,CNH-M4-EBANO/2018,3P,56.332755,5.314904
4255,2019-01-01,CNH-M5-MIQUETLA/2018,CNH-M5-MIQUETLA/2018,3P,301.521062,578.530206
4256,2019-01-01,CNH-R01-L02-A1/2015,CNH-R01-L02-A1/2015,3P,619.217042,294.599227
4257,2019-01-01,CNH-R01-L02-A2/2015,CNH-R01-L02-A2/2015,3P,187.586551,54.79
4258,2020-01-01,A-0001,A-0001-6M - Campo Abkatun,1P,5.46097,5.854992
4259,2020-01-01,A-0002,A-0002-3M - Campo Acuatempa,1P,1.239877,1.766205
4260,2020-01-01,A-0003,A-0003-3M - Campo Agave,1P,2.190723,6.308384
4261,2020-01-01,A-0004,A-0004-5M - Campo Agua Fria,1P,114.427934,160.051545
4262,2020-01-01,A-0006,A-0006-3M - Campo Aguacate,1P,1.211061,0.308291
4263,2020-01-01,A-0007,A-0007-3M - Campo Ahuatepec,1P,1.467539,1.177658
4264,2020-01-01,A-0008,A-0008-4M - Campo Akal,1P,632.985178,686.44947
4265,2020-01-01,A-0010,A-0010-2M - Campo Alamo San Isidro,1P,0.036366,0.011604
4266,2020-01-01,A-0016,A-0016-3M - Campo Angostura,1P,0.178332,0.030309
4267,2020-01-01,A-0018,A-0018-2M - Campo Apertura,1P,0.135197,1.050593
4268,2020-01-01,A-0019,A-0019-3M - Campo Arabe,1P,0.339538,1.668961
4269,2020-01-01,A-0021,A-0021-2M - Campo Aral,1P,0.372556,2.086569
4270,2020-01-01,A-0022,A-0022-3M - Campo Arcabuz,1P,1.059597,7.642959
4271,2020-01-01,A-0023,A-0023-3M - Campo Arcos,1P,5.996067,40.749718
4272,2020-01-01,A-0025,A-0025-2M - Campo Aris,1P,0.008623,0.050544
4273,2020-01-01,A-0027,A-0027-3M - Campo Arroyo Prieto,1P,2.13824,1.915589
4274,2020-01-01,A-0029,A-0029-2M - Campo Artesa,1P,0.287933,0.246241
4275,2020-01-01,A-0031,A-0031-2M - Campo Atun,1P,4.861878,30.89459
4276,2020-01-01,A-0032,A-0032-3M - Campo Ayatsil,1P,1172.763339,130.770453
4277,2020-01-01,A-0033,A-0033-2M - Campo Ayin,1P,28.500681,7.931183
4278,2020-01-01,A-0034,A-0034-3M - Campo Ayocote,1P,3.217807,3.689579
4279,2020-01-01,A-0035,A-0035-4M - Campo Bacab,1P,6.980477,2.125588
4280,2020-01-01,A-0036,AE-0036-3M - Campo Bacal,1P,0.768133,1.360353
4281,2020-01-01,A-0037,A-0037-2M - Campo Bagre,1P,6.28115,8.344775
4282,2020-01-01,A-0042,A-0042-3M - Campo Batab,1P,6.183873,4.432258
4283,2020-01-01,A-0043,A-0043-2M - Campo Bato,1P,0.01841,0.081464
4284,2020-01-01,A-0044,A-0044-3M - Campo Bayo,1P,0.619283,4.091349
4285,2020-01-01,A-0045,A-0045-3M - Campo Bedel,1P,13.436013,12.077302
4286,2020-01-01,A-0046,A-0046-3M - Campo Bellota,1P,20.176956,45.567258
4287,2020-01-01,A-0047,A-0047-2M - Campo Blasillo,1P,9.260748,21.95395
4288,2020-01-01,A-0049,A-0049-3M - Campo Bolontiku,1P,10.773104,20.671882
4289,2020-01-01,A-0050,A-0050-3M - Campo Bricol,1P,4.804764,4.732436
4290,2020-01-01,A-0051,A-0051-3M - Campo Brillante,1P,1.477106,1.93402
4291,2020-01-01,A-0053,A-0053-3M - Campo Caan,1P,1.308913,3.083298
4292,2020-01-01,A-0054,A-0054-3M - Campo Cabeza,1P,1.398051,6.968821
4293,2020-01-01,A-0055,A-0055-3M - Campo Cacahuatengo,1P,0.855287,0.843283
4294,2020-01-01,A-0057,A-0057-4M - Campo Cactus,1P,7.231362,9.083621
4295,2020-01-01,A-0060,A-0060-3M - Campo Canon,1P,2.285463,10.76929
4296,2020-01-01,A-0061,A-0061-M - Campo Caparroso-Pijije-Escuintle,1P,14.737851,26.008631
4297,2020-01-01,A-0065,A-0065-2M - Campo Carpa,1P,2.510465,0.25628
4298,2020-01-01,A-0067,A-0067-2M - Campo Castarrical,1P,4.520537,2.622544
4299,2020-01-01,A-0071,A-0071-3M - Campo Cauchy,1P,6.669764,36.375306
4300,2020-01-01,A-0072,A-0072-3M - Campo Caudaloso,1P,0.3791,2.531999
4301,2020-01-01,A-0073,A-0073-2M - Campo Cehualaca,1P,0.083116,0.645881
4302,2020-01-01,A-0074,A-0074-3M - Campo Cerro del Carbon,1P,0.317038,0.622232
4303,2020-01-01,A-0075,A-0075-3M - Campo Cerro Nanchital,1P,0.335159,0.068736
4304,2020-01-01,A-0077,A-0077-2M - Campo Cervelo,1P,0.385911,2.104665
4305,2020-01-01,A-0078,A-0078-3M - Campo Chac,1P,4.181202,1.733491
4306,2020-01-01,A-0079,A-0079-3M - Campo Chancarro,1P,0.992806,5.41453
4307,2020-01-01,A-0081,A-0081-3M - Campo Chapul,1P,4.028411,19.987486
4308,2020-01-01,A-0082,A-0082-2M - Campo Che,1P,3.586083,9.592446
4309,2020-01-01,A-0083,A-0083-2M - Campo Chiapas-Copano,1P,3.24797,4.227867
4310,2020-01-01,A-0084,A-0084-2M - Campo Chichimantla,1P,0.269834,0.1355
4311,2020-01-01,A-0086,A-0086-2M - Campo Chilapilla,1P,0.56237,2.571179
4312,2020-01-01,A-0087,A-0087-3M - Campo Chinchorro,1P,15.416498,36.72539
4313,2020-01-01,A-0088,A-0088-2M - Campo Chipilin,1P,0.709932,1.460291
4314,2020-01-01,A-0089,A-0089-4M - Campo Chuc,1P,7.339935,7.621758
4315,2020-01-01,A-0090,A-0090-3M - Campo Chuhuk,1P,0.78893,0.83201
4316,2020-01-01,A-0092,A-0092-3M - Campo Cinco Presidentes,1P,12.563224,12.973527
4317,2020-01-01,A-0094,A-0094-6M - Campo Coapechaca,1P,120.162747,209.798813
4318,2020-01-01,A-0095,A-0095-M - Campo Cobo,1P,0.784048,4.478081
4319,2020-01-01,A-0096,A-0096-2M - Campo Cobra,1P,0.0,0.0
4320,2020-01-01,A-0097,A-0097-2M - Campo Cocuite,1P,0.047744,0.331481
4321,2020-01-01,A-0098,A-0098-4M - Campo Comitas,1P,4.322281,27.462933
4322,2020-01-01,A-0099,A-0099-3M - Campo Comoapa,1P,2.593892,3.87457
4323,2020-01-01,A-0100,A-0100-2M - Campo Copal,1P,0.277035,0.167056
4324,2020-01-01,A-0101,A-0101-2M - Campo Copite,1P,1.017981,4.493422
4325,2020-01-01,A-0104,A-0104-M - Campo Costero,1P,19.988737,69.304884
4326,2020-01-01,A-0107,A-0107-5M - Campo Coyula,1P,78.516347,128.017197
4327,2020-01-01,A-0108,A-0108-2M - Campo Crater,1P,0.111328,0.264546
4328,2020-01-01,A-0109,A-0109-3M - Campo Cuatro Milpas,1P,1.150518,7.031275
4329,2020-01-01,A-0110,A-0110-3M - Campo Cucana,1P,0.754668,3.539529
4330,2020-01-01,A-0111,A-0111-3M - Campo Cuervito,1P,0.067962,0.362717
4331,2020-01-01,A-0112,A-0112-4M - Campo Cuitlahuac,1P,22.74225,121.224215
4332,2020-01-01,A-0113,A-0113-3M - Campo Culebra,1P,4.332561,25.729037
4333,2020-01-01,A-0114,A-0114-3M - Campo Cunduacan,1P,10.662639,17.766271
4334,2020-01-01,A-0115,A-0115-3M - Campo Cupache,1P,0.297098,0.388925
4335,2020-01-01,A-0116,A-0116-3M - Campo Dragon,1P,0.042584,0.215374
4336,2020-01-01,A-0117,A-0117-3M - Campo Dulce,1P,0.125504,0.644944
4337,2020-01-01,A-0119,A-0119-3M - Campo Eden-Jolote,1P,14.082404,22.412361
4338,2020-01-01,A-0122,A-0122-3M - Campo Eltreinta,1P,22.458555,55.539465
4339,2020-01-01,A-0124,A-0124-2M - Campo Emu,1P,0.90289,6.537281
4340,2020-01-01,A-0126,A-0126-3M - Campo Enlace,1P,0.15976,0.850465
4341,2020-01-01,A-0127,A-0127-2M - Campo Escarbado,1P,0.752254,1.294384
4342,2020-01-01,A-0129,A-0129-2M - Campo Espejo,1P,0.0,0.0
4343,2020-01-01,A-0130,A-0130-3M - Campo Etkal,1P,40.362278,146.322682
4344,2020-01-01,A-0132,A-0132-2M - Campo Ezequiel Ordonez,1P,0.432215,0.406808
4345,2020-01-01,A-0135,A-0135-3M - Campo Fronterizo,1P,0.211862,1.121067
4346,2020-01-01,A-0136,A-0136-3M - Campo Fundador,1P,4.770905,28.837057
4347,2020-01-01,A-0137,A-0137-3M - Campo Galia,1P,0.03932,0.260919
4348,2020-01-01,A-0138,A-0138-3M - Campo Gallo,1P,3.229018,5.770917
4349,2020-01-01,A-0139,A-0139-2M - Campo Garufa,1P,1.915367,6.862169
4350,2020-01-01,A-0140,A-0140-3M - Campo Gasifero,1P,27.133623,100.985438
4351,2020-01-01,A-0141,A-0141-4M - Campo Gaucho,1P,0.401051,0.281211
4352,2020-01-01,A-0143,A-0143-3M - Campo General,1P,0.007349,0.047412
4353,2020-01-01,A-0144,A-0144-3M - Campo Giraldas,1P,28.734082,116.213046
4354,2020-01-01,A-0145,A-0145-3M - Campo Guaricho,1P,4.728636,4.91663
4355,2020-01-01,A-0151,A-0151-4M - Campo Homol,1P,27.443744,39.696077
4356,2020-01-01,A-0152,A-0152-2M - Campo Horcon,1P,0.061087,0.087421
4357,2020-01-01,A-0154,A-0154-M - Campo Hormiguero,1P,1.195716,5.43623
4358,2020-01-01,A-0155,A-0155-2M - Campo Huizache,1P,0.06829,0.470693
4359,2020-01-01,A-0156,A-0156-5M - Campo Huizotate,1P,0.020946,0.022566
4360,2020-01-01,A-0159,A-0159-3M - Campo Iride,1P,31.38957,65.300671
4361,2020-01-01,A-0160,A-0160-4M - Campo Ixtal,1P,32.259872,37.962141
4362,2020-01-01,A-0161,A-0161-5M - Campo Ixtoc,1P,11.88961,15.211534
